fid,dist,dtm,cond_1,cond_2,cond_3,cond_4,cond_5,cond_6,cond_7,cond_8,cond_9,cond_10,cond_11,cond_12,cond_13,cond_14,cond_15,cond_16,cond_17,cond_18,cond_19,cond_20,cond_21,cond_22,cond_23,cond_24
4150.2,63.399833844949,103.3,0.009526789925694636,0.008911027023810433,0.007882098003004066,0.006745017485446251,0.005743632154698177,0.00500890305218991,0.004596665543653349,0.004556339937407334,0.0050153396258655085,0.006353108733966236,0.009823088687541006,0.02083424471481715,0.07188875690674387,0.23688455883427342,0.12550132036688666,0.07403031284796034,0.05439951462830675,0.04367778558743388,0.036730381116462846,0.03291627790057169,0.03173867548654226,0.03226000675155838,0.03330928919077035,0.03393432714287828
4150.3,66.39649865748268,103.1,0.009381466983440303,0.008864985713916987,0.007985463367501913,0.006988083309508713,0.006085480348250339,0.0054070948651107256,0.005019120706388126,0.004978420329200034,0.005409037279251888,0.0066710069862669355,0.009983020915789497,0.020777303113290468,0.07282883274974704,0.239544930604337,0.1229684655087499,0.07322586715513428,0.054541755177389475,0.04405625653385387,0.03700947088401398,0.0330546532497523,0.03178579709585456,0.0322675902090833,0.03330609868961488,0.033930697486768656
4150.4,69.38335319032933,103.0,0.00913759464696111,0.008636766954083249,0.007841959532147736,0.007007413430409023,0.006318727821462296,0.005869417175084083,0.005686293181869093,0.005762705843171449,0.006114115461955675,0.006953407242060721,0.009294292349094402,0.01813658271490249,0.0716671570833325,0.2629494792674425,0.10114242240594146,0.0653106451630517,0.057822641168856506,0.049434441510315695,0.03874966079906698,0.032132980413151324,0.029922676835239196,0.03064508980333905,0.03242327021473372,0.033631308453672105
4150.5,72.37020772306178,102.8,0.00891625213700701,0.00855214285254426,0.007970073544266387,0.007352809595252717,0.00684131465205872,0.00650506842075559,0.006344128331721012,0.006311992494059303,0.006409129278438138,0.006911456621357936,0.008917955259198826,0.01758392632298672,0.07519521920053956,0.2650617175732511,0.09559060059136047,0.06424850064209615,0.0605397335211841,0.052818464344604424,0.04052642728959588,0.0328643713951354,0.030216216250910935,0.03077062734084021,0.032480276272894064,0.03365816287738378
4150.6,75.35706225590843,102.7,0.008347063633616298,0.008178531530786855,0.007915995743638733,0.007648981001594925,0.00743766139487383,0.007283382420495488,0.007117978351226814,0.006855568497207487,0.006574406061608394,0.006709249844050457,0.008422303306446166,0.016897428555799034,0.07775379502328374,0.2650380041089544,0.09176623165809074,0.06381649418751467,0.06358247293198957,0.05674038850563685,0.042805876690950824,0.034067713520122556,0.03091829143160801,0.031176513632663265,0.03267934439535894,0.03373360445235951
4150.7,78.34391678875508,102.5,0.008273774060570366,0.008251702281789272,0.008213983034312523,0.008153425912193682,0.008035231078871946,0.007797705454231091,0.007395740178495106,0.0068948936157219535,0.006547434522900095,0.006853014709649016,0.009059437065176408,0.018858370451042005,0.07994147187447422,0.24969740360813317,0.10614474150590844,0.06963274093560984,0.060249143345650374,0.05221047131502663,0.04264714672011003,0.03603119034592024,0.033186397451194664,0.03286603008552822,0.03350997496936882,0.034007508680000534
4150.8,81.34058160146901,102.4,0.008040275636015054,0.008109954249657176,0.008249150223061585,0.008420045223584088,0.008521287017151354,0.008390838858972786,0.00790922549025922,0.007181250942772719,0.0065842627174762785,0.006699390811729993,0.008775623602314812,0.018640317593859475,0.08361863016833826,0.24766191857815015,0.10296872281773888,0.06934128622626279,0.06241282435992829,0.055192137099778035,0.044656823121750365,0.03709079739470224,0.03372698735806592,0.033118547857445134,0.03360889536940735,0.03403288176221165
4150.9,84.32743613431566,102.2,0.008320595647477577,0.008420792727155511,0.008612549515109532,0.008835574616748328,0.008947216662745318,0.008741255648287243,0.008102155735532518,0.0072092156253533565,0.006510546525228671,0.006600203398853678,0.00875039813794595,0.01921367864481881,0.09119966872277216,0.24130851389283253,0.10111618439233185,0.06950688575626718,0.0638299657007875,0.05695429046831285,0.045884991209418954,0.03780456061810394,0.034133922328078485,0.03333133484687196,0.033695779796381685,0.03406288656153089
4151.0,87.31429066704811,102.0,0.008718814878987376,0.008823885539131363,0.009016988691587971,0.009220761543459653,0.009268276009840414,0.008942202090848365,0.008157812750878348,0.007154822205177618,0.006409400171393039,0.006505911094326878,0.008745235929083476,0.019867821363815368,0.10067293078374476,0.23356648364448113,0.09864503745354326,0.0695008454755332,0.0653633424025474,0.05861274359905147,0.04671987816757239,0.03810265925396876,0.034210695569480795,0.033345524541948376,0.03369087459224713,0.03407203539633644
4151.1,90.32470592074378,101.8,0.009034876393798769,0.009131747053993798,0.0093005716547089,0.009453353800524,0.009417811928583614,0.00899200933512151,0.008131369570283695,0.007106211315074942,0.006385691690142436,0.00654438965017498,0.008940832282470036,0.020826589150849277,0.10860907372767023,0.22497074879960355,0.09854747515431556,0.0701893126939258,0.06537974003451323,0.057721864943952,0.045874906263516035,0.03760160415441421,0.03395015123575056,0.033223786739851484,0.03364541946224554,0.03405579587348153
4151.2,93.3339749349469,101.5,0.009887115559296623,0.009895626656877175,0.009883643501365464,0.009776928137744213,0.009455356242700693,0.008810979590324319,0.007877354337683051,0.0069104124168904955,0.006302944216208284,0.006593027599811718,0.009223764042513724,0.022197257041971594,0.12146165997178805,0.21388918169375892,0.09726054235263804,0.07079437001457788,0.0657719615558038,0.05677258785309668,0.04451578297722894,0.03651553659081541,0.03321385744720809,0.03279734912817028,0.03345712952644048,0.033985514283405883
4151.3,96.33445822951361,101.3,0.010519565891500254,0.010427643328137294,0.01022451969852424,0.009873684028275204,0.009325117760090077,0.008554222881027095,0.007636946225029671,0.006787640058479147,0.006331438570462733,0.006790303772208843,0.009722493311232776,0.023854555444719063,0.13051057368642394,0.20407677129575041,0.09790053283024545,0.07228981485346875,0.06591968724778786,0.05532467354279668,0.04302268166294057,0.035492620436712745,0.03259847334319045,0.03246833696837699,0.03332435479668579,0.033923250452725484
4151.4,99.34372724371673,101.1,0.011343564818130094,0.011087605188723705,0.010579172844420687,0.009857846799870328,0.008990421667970608,0.008068630298353268,0.007216210321324431,0.0065974493921717335,0.006458926182145553,0.007325654134589424,0.010997223070130624,0.02724648930600786,0.1333249618954375,0.19604719474278504,0.10402349974984018,0.07546417092411127,0.06411374157731912,0.05207211567840483,0.04129244477372226,0.03501728884088698,0.03268068557805359,0.03267892821163027,0.03346520597937318,0.03398708310580765
4151.5,102.3541424974124,100.9,0.01226965607984318,0.011765345800193876,0.010867752673970834,0.009768851673354553,0.008655698006797562,0.0076632871649286935,0.0068858113241350005,0.006421169042260546,0.006457170982140762,0.00750738040825517,0.011467380046955944,0.028862762838390094,0.1452081044509028,0.18651578830188245,0.10179461856055601,0.07816176115788315,0.06863032628285995,0.05422917969531932,0.04122695422090531,0.03417213644636579,0.031802251747399826,0.032066259045143694,0.03317087533889671,0.03387279320005266
4151.6,105.36341151172074,100.8,0.012962382296748363,0.01218641730408409,0.010905269935578258,0.009486482531617652,0.008209503844661317,0.007215135790038216,0.006557621734659827,0.006285012203487659,0.006546478542432042,0.007856347530648343,0.012222374131156953,0.030828403546782505,0.1521334060023878,0.17907381910115075,0.10208665649145836,0.08288668261260522,0.07462251968909918,0.05676837546135934,0.04137720471550407,0.033659467630871326,0.0312752408029259,0.03172844788280958,0.03302400860706806,0.0338338011376575
4151.7,108.37382676541641,100.7,0.011787590419952568,0.011300329066060925,0.01039821385578114,0.009282938543380628,0.008198600409307468,0.007350800549440338,0.006896139685785113,0.007006639284464006,0.008027919622725565,0.010884868771767786,0.018441961008523917,0.04043502825505852,0.10254508881810384,0.16586505802899704,0.1438860880757331,0.10765792033694054,0.07968335356659945,0.0599576113801205,0.047347943910495655,0.04023791420908071,0.03669788518739798,0.03515365411336104,0.034568092981756865,0.03439925470474315
4151.8,111.3731600246238,100.6,0.014433942205088778,0.013088148833160344,0.01102135459318925,0.008955874497288529,0.007309223652173171,0.006207053369580542,0.005655522815845407,0.005690803291987186,0.0065286100532050565,0.008916020148276232,0.015590151771199733,0.0396748043048494,0.14642441131304862,0.17409546978306756,0.11461698731179767,0.09164602515603833,0.07661958363002072,0.057691856968606174,0.043240689291406946,0.03583247871149646,0.033216268202564396,0.03307704616720397,0.03369239197053214,0.034100857255923
4151.9,114.38357527842774,100.6,0.015193453119630844,0.013398752860271057,0.010837311905740738,0.008486043180854604,0.00676418771033476,0.0057127655617096075,0.005275748055422055,0.005471682600609851,0.006538311850118335,0.009278260448455112,0.01650667512495831,0.041655908256878246,0.15049949387918557,0.17041071617646786,0.1121239621463831,0.09419926329793028,0.08152486012588947,0.05998854992853832,0.0432034777368916,0.03499815707159872,0.03238185727965874,0.032529130221791686,0.03345974467854298,0.03402139534041804
4152.0,117.39284429263085,100.6,0.014780843857573018,0.013187478955850918,0.01080953282126243,0.008524974061434798,0.006778624936577559,0.005662291335595764,0.0051541407395359244,0.005300091999728358,0.006402701602870193,0.00949711270542042,0.018144566335350547,0.046495845926895464,0.13907079634276134,0.1715046805050555,0.12371395828580817,0.09575541484556409,0.07619299284268492,0.057892511050422577,0.04474399560219064,0.03763591474588538,0.03469258116354511,0.03397818302857484,0.034085489368909004,0.03423874195503486
4152.1,120.40523536951362,100.6,0.014961814898441433,0.013228329843681592,0.010693222911251339,0.008314817283128767,0.00653705428107305,0.005423798671650024,0.004933116885883811,0.005107122052277665,0.006269600959286706,0.009544976356714387,0.01878916101730519,0.04864565248150543,0.13949656271597916,0.16970480781220165,0.12344455550068048,0.09500616389545635,0.07522493980646601,0.057403576646831905,0.04466825503420267,0.0377088647342618,0.034778353386618506,0.034032523308113474,0.03410846817488994,0.03424790750798227
4152.2,123.42761853514894,100.7,0.014699477161628388,0.013000699912508523,0.01050743831379,0.00816138796153535,0.00640399022770176,0.0053012538414537284,0.004813244308394505,0.004983825496356963,0.006143518657470529,0.009453632031916763,0.01894412509247737,0.04968095438447699,0.1395888555931272,0.16861950850554144,0.12291453933992674,0.09325579925539025,0.07295570341796645,0.0558745167095145,0.043970605094270886,0.03746145737622615,0.03471419539401724,0.03402529201216897,0.034108742634464694,0.03424599303498314
4152.3,126.4400096120317,100.7,0.014691067806300634,0.013028473856033725,0.010557730015933367,0.008204432165555338,0.006422157242227271,0.005289038013909947,0.00476909073744144,0.004904338050313694,0.006023418004062421,0.00931258259940593,0.01901395590732076,0.05100703718491708,0.14039654620369824,0.16762010174519426,0.12268403540117107,0.09099758135646267,0.06980768974418243,0.05380763990287062,0.04316561213246942,0.03733959369830993,0.03482525234695432,0.034144877964039755,0.034168717357779536,0.03426588293734087
4152.4,129.462392777704,100.8,0.015090329480184156,0.013239457685860453,0.010557082942420767,0.008071408348569566,0.0062322289864553595,0.005080434013909181,0.004549968598219532,0.004662655975011501,0.005728453248700481,0.008910963420865791,0.018503503441675465,0.05145139455212522,0.14772545281076857,0.1657412994184485,0.11753953796300885,0.08729191998217879,0.0673799435101345,0.05201160125365245,0.04173648542008092,0.036226622228534976,0.03403798996424849,0.03368752781897215,0.03396720160048975,0.034187632391236754
4152.5,132.47519877876465,100.8,0.012883325877147599,0.011954641034918948,0.010379106599299318,0.008640494565510902,0.007137790114230202,0.006076412492711593,0.005544300402464352,0.005657408438429965,0.006779603660428727,0.010096231107353283,0.019693200883170312,0.04973989894538798,0.12585841875425335,0.16656135232752797,0.13173898751527804,0.09563148705905233,0.07062167143807134,0.0541079338535229,0.04403164544981742,0.03852525070607292,0.035883537216984375,0.03481488145312969,0.03445570075031684,0.034362772951982416
4152.6,135.4875898556474,100.8,0.015988518805025716,0.013912107364195157,0.010940976138425002,0.008229742703010787,0.006247406156720891,0.005005646629087044,0.004405520395998122,0.004438983303232334,0.005378456930451229,0.0083327815806474,0.01767319173520714,0.052499389921487935,0.16141893850185302,0.1618404633349824,0.11067035351224828,0.08201510852886612,0.06351264414689857,0.04942271092799522,0.04009957700087238,0.035182712555182453,0.033380860867337415,0.033317243872090355,0.033799074311506624,0.03411358094033027
4152.7,138.50997302120336,100.8,0.013838198376523057,0.013702406184871488,0.011431049082814568,0.0074269453556497,0.006307619076056544,0.006230306031487305,0.0062123609729683995,0.006218857900454729,0.006261666552984868,0.006601897403569525,0.013437644985957726,0.0786283658228674,0.1292137745097498,0.12893593702309752,0.12640525368544142,0.123638143647379,0.12154136131131221,0.12024477584064867,0.11966490444911042,0.1195640420729789,0.11962767869081728,0.11966355496867355,0.11965956785247002,0.11965349285926996
4152.8,141.52236409808611,100.9,0.016685264633863894,0.01431556454176396,0.011043236789758413,0.008163614242867264,0.006121079225940507,0.004868413677769585,0.004265931027911498,0.004278425319529629,0.005138641442257387,0.007838036026516454,0.01638436725432214,0.05071813568984251,0.1875558504033082,0.14807850534441103,0.09733008684884281,0.08105936481283069,0.06882394855910696,0.05259330151447491,0.04005873660181461,0.0336438725774304,0.031653358272174414,0.03206670850583849,0.03318144938476972,0.03385544568303713
4152.9,144.5447472637584,100.9,0.013542102249820385,0.012713935007513605,0.010869193945017001,0.008691615635774468,0.0070584471031446775,0.006088126589643268,0.0056216945808788,0.005629610609398856,0.0063355895933284775,0.008703210674462836,0.017524598757149044,0.05708542831009998,0.14614270020317674,0.15658743747764878,0.12208011403691661,0.0955750713982198,0.07806278844491867,0.06543476223961016,0.05613761953466113,0.04932325736434213,0.04413917401259471,0.039976235935913644,0.03692997326816115,0.035636390910373045
4153.0,147.55713834064116,100.9,0.015949478766001238,0.013920883474222498,0.01101955611124462,0.00836271695948091,0.006409208548627521,0.00517655633180972,0.0045704371761875395,0.004575620897408849,0.005424021129512504,0.008063808740184393,0.01631391429392679,0.05013933552956834,0.20064804634198058,0.13985266196576587,0.09209333883875896,0.083382378800285,0.07651336633812555,0.05825928601599291,0.042750104669172916,0.0348727586843344,0.03227514455159813,0.03240752023184399,0.03334760303401463,0.0339474411892828
4153.1,150.58847467964125,101.0,0.015143377756571846,0.01340239943262526,0.010840349373669924,0.00841556529604492,0.006580122673283438,0.0053976825896651336,0.004812889194107692,0.004833096336964683,0.005697519464541993,0.008334409199599971,0.016437321564295608,0.049643495468597115,0.20520928314069126,0.13708699871430277,0.09036368476541251,0.08446644140699325,0.07971893885850985,0.06003769595424214,0.043234288277174515,0.034927733690088884,0.03224927287153092,0.032384289558529344,0.033359492893712296,0.03396965065533201
4153.2,153.609534096489,101.1,0.014246501562603995,0.012798572224135833,0.010600115939288023,0.008441288890431975,0.006750321468740916,0.0056334529678651974,0.005079048159323119,0.005121697711418961,0.006014227237198538,0.008681625847623444,0.016758124193015825,0.049650017636582396,0.20719641237712302,0.1363511776256061,0.09007433069069519,0.08484398068894695,0.08089179158778854,0.06064468337858207,0.04349245064690917,0.03509181550882997,0.03235702383783475,0.03245883702904415,0.033386818646081395,0.03398442820745788
4153.3,156.64087043537273,101.1,0.013920008658449348,0.01255766241180991,0.010480444717007159,0.008428568530170582,0.006814342187878734,0.005751443870271672,0.005242378888389691,0.005336642491559483,0.006304112893718865,0.00909387244309071,0.017383503029189017,0.05083132079976525,0.21067384600692463,0.13456161923710824,0.08930349119060253,0.08524838393128528,0.08168779282172955,0.06057632808045884,0.04311143208122796,0.034735402493970016,0.03209394577386477,0.03230165626756864,0.03331823325598616,0.03396286959918424
4153.4,159.67192635702466,101.2,0.01350226523589124,0.012070561846302022,0.010018320391466183,0.008108756083077047,0.0066939368022698965,0.005837983115176963,0.005528224812364944,0.0058092576295802395,0.006904628504974112,0.009539129720028197,0.016592572051547447,0.04599387696903027,0.23593267447150312,0.1136555863829064,0.07624783983823215,0.09166050509784397,0.10217687923420239,0.06248910910090908,0.0382678543909719,0.029494948199399955,0.027969366809092996,0.029681691747205943,0.032215765265365036,0.03352133664342862
4153.5,162.69326711904628,101.2,0.013134285427054306,0.011776166434380151,0.009831572830233774,0.008025185622001904,0.006697141236070769,0.005917716992772798,0.005686779022222696,0.006060021381906723,0.007258247480429405,0.00997818009209158,0.017051141679212546,0.04668646984003958,0.24037678471150942,0.11040555303765386,0.07486629118179301,0.09297592368226046,0.10424386173807593,0.06173058440504876,0.03723649941363361,0.02869921112081548,0.027409605386754195,0.029379515973509043,0.032106911353339124,0.03346889258352154
4153.6,165.72432304067362,101.2,0.012668374466540571,0.011435492240428452,0.009649423495191987,0.007969550089576144,0.006726825588436759,0.006007417733272293,0.005829035005344473,0.006261514210794695,0.007532795986320427,0.01034520353145585,0.017594593004518894,0.04799918376757616,0.24169052221631096,0.10987461596556373,0.07495790147262739,0.09310432921281266,0.10339432871911443,0.06125090542964776,0.037117327947958606,0.028701378883054306,0.027454810672659397,0.02945051681525779,0.032160091568148794,0.03350520905075649
4153.7,168.74566380269525,101.1,0.012712718700315276,0.011427469286145561,0.009591845655485532,0.007893303542149663,0.006661504920508496,0.005975464202807332,0.005853551537442565,0.006377721282959163,0.007792365719979295,0.010809449044722575,0.018387760410413716,0.05002467036150015,0.24492159737535663,0.10704367310646329,0.07411910945285775,0.09410499561013524,0.10379264582109962,0.06021581118987199,0.03623954470470248,0.02808577987085927,0.027045288396333807,0.02923587525963221,0.032075761670968365,0.03346610963787798
